-,60,_
559370165,_c_Philia,3*,wind,bow,5419,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],!<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,,attack:189186688,skill_1:160931533,skill_2:54626632,s2_paralysis:0,skill_3:77640251,dx:31121619,ds:63062229
-,60,rdb
41846015466286,Philia,3*,wind,bow,361301806,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,38% paralysis uptime,attack:11465940797930,skill_1:12338175543430,skill_2:4188069048812,s2_paralysis:991762340056,skill_3:5952466887060,dx:2074791246636,ds:4834809602359
557099329,_c_Philia,3*,wind,bow,5419,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],!<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,,attack:156352634,skill_1:168246603,skill_2:57109661,s2_paralysis:0,skill_3:81169353,dx:28292381,ds:65928694
-,60,krdb
46030617012914,Philia,3*,wind,bow,361301806,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,38% paralysis uptime,attack:13873788365496,skill_1:13571993097773,skill_2:4606875953693,s2_paralysis:1090938574061,skill_3:6547713575766,dx:2282270371300,ds:5318290562595
612809262,_c_Philia,3*,wind,bow,5419,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],!<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,,attack:189186688,skill_1:185071263,skill_2:62820627,s2_paralysis:0,skill_3:89286289,dx:31121619,ds:72521563
-,120,_
43909592114896,Philia,3*,wind,bow,397431987,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],<maintain shield & hp100 & hit10 & hp30 every 180s & 0 paralysis res>,42% paralysis uptime,attack:14522018715175,skill_1:12849730268836,skill_2:5452142187088,s2_paralysis:1126339584796,skill_3:6199261042896,dx:1242467930538,ds:2517632385564
535135648,_c_Philia,3*,wind,bow,5961,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],!<maintain shield & hp100 & hit10 & hp30 every 180s & 0 paralysis res>,,attack:181872962,skill_1:160620391,skill_2:68151273,s2_paralysis:0,skill_3:77490143,dx:15530724,ds:31470153
-,120,k
48300551326386,Philia,3*,wind,bow,397431987,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],<maintain shield & hp100 & hit10 & hp30 every 180s & 0 paralysis res>,42% paralysis uptime,attack:17571642645362,skill_1:14134703295720,skill_2:5997356405797,s2_paralysis:1238973543276,skill_3:6819187147186,dx:1366714723592,ds:2769395624121
588649213,_c_Philia,3*,wind,bow,5961,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],!<maintain shield & hp100 & hit10 & hp30 every 180s & 0 paralysis res>,,attack:220066284,skill_1:176682430,skill_2:74966400,s2_paralysis:0,skill_3:85239157,dx:17083797,ds:34617168
-,120,r
48131357935274,Philia,3*,wind,bow,397431987,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],<maintain shield & hp100 & hit10 & hp30 every 180s & 0 paralysis res>,42% paralysis uptime,attack:14522018715175,skill_1:14777189809161,skill_2:6269963515151,s2_paralysis:1295290522516,skill_3:7129150199331,dx:1242467930538,ds:2895277243399
585795442,_c_Philia,3*,wind,bow,5961,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],!<maintain shield & hp100 & hit10 & hp30 every 180s & 0 paralysis res>,,attack:181872962,skill_1:184713450,skill_2:78373963,s2_paralysis:0,skill_3:89113664,dx:15530724,ds:36190676
-,120,kr
52944493728801,Philia,3*,wind,bow,397431987,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],<maintain shield & hp100 & hit10 & hp30 every 180s & 0 paralysis res>,42% paralysis uptime,attack:17571642645362,skill_1:16254908790078,skill_2:6896959866666,s2_paralysis:1424819574767,skill_3:7842065219264,dx:1366714723592,ds:3184804967739
644374986,_c_Philia,3*,wind,bow,5961,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],!<maintain shield & hp100 & hit10 & hp30 every 180s & 0 paralysis res>,,attack:220066284,skill_1:203184795,skill_2:86211360,s2_paralysis:0,skill_3:98025031,dx:17083797,ds:39809743
-,120,d
36557115918417,Philia,3*,wind,bow,361301806,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,41% paralysis uptime,attack:12100372799465,skill_1:10719951845045,skill_2:4548476931042,s2_paralysis:879667239599,skill_3:5171764579050,dx:1036535094957,ds:2100347429255
486506927,_c_Philia,3*,wind,bow,5419,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],!<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,,attack:165003837,skill_1:146180035,skill_2:62024226,s2_paralysis:0,skill_3:70523498,dx:14134456,ds:28640872
-,120,kd
40212827510258,Philia,3*,wind,bow,361301806,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,41% paralysis uptime,attack:14641451087353,skill_1:11791947029549,skill_2:5003324624147,s2_paralysis:967633963559,skill_3:5688941036955,dx:1140188604453,ds:2310382172181
535157619,_c_Philia,3*,wind,bow,5419,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],!<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,,attack:199654643,skill_1:160798039,skill_2:68226649,s2_paralysis:0,skill_3:77575848,dx:15547902,ds:31504959
-,120,rd
40070147122016,Philia,3*,wind,bow,361301806,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,41% paralysis uptime,attack:12100372799465,skill_1:12327944621802,skill_2:5230748470699,s2_paralysis:1011617325539,skill_3:5947529265907,dx:1036535094957,ds:2415399543643
532612222,_c_Philia,3*,wind,bow,5419,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],!<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,,attack:165003837,skill_1:168107041,skill_2:71327860,s2_paralysis:0,skill_3:81102022,dx:14134456,ds:32937003
-,120,krd
44077161834217,Philia,3*,wind,bow,361301806,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,41% paralysis uptime,attack:14641451087353,skill_1:13560739083982,skill_2:5753823317769,s2_paralysis:1112779058093,skill_3:6542282192498,dx:1140188604453,ds:2656939498008
585873444,_c_Philia,3*,wind,bow,5419,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],!<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,,attack:199654643,skill_1:184917745,skill_2:78460646,s2_paralysis:0,skill_3:89212225,dx:15547902,ds:36230703
-,120,b
34392142894483,Philia,3*,wind,bow,361301806,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,41% paralysis uptime,attack:11383768657365,skill_1:10085098520888,skill_2:4279108584872,s2_paralysis:827571887000,skill_3:4865484104825,dx:975149767844,ds:1975961371685
457695180,_c_Philia,3*,wind,bow,5419,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],!<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,,attack:155232036,skill_1:137523011,skill_2:58351048,s2_paralysis:0,skill_3:66346979,dx:13297390,ds:26944712
-,120,kb
37831357183932,Philia,3*,wind,bow,361301806,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,41% paralysis uptime,attack:13774360075412,skill_1:11093608372977,skill_2:4707019443360,s2_paralysis:910329075700,skill_3:5352032515308,dx:1072664744629,ds:2173557508854
503464698,_c_Philia,3*,wind,bow,5419,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],!<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,,attack:187830764,skill_1:151275312,skill_2:64186153,s2_paralysis:0,skill_3:72981677,dx:14627129,ds:29639183
-,120,rb
37697126564874,Philia,3*,wind,bow,361301806,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,41% paralysis uptime,attack:11383768657365,skill_1:11597863299021,skill_2:4920974872603,s2_paralysis:951707670050,skill_3:5595306720549,dx:975149767844,ds:2272355577438
501070043,_c_Philia,3*,wind,bow,5419,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],!<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,,attack:155232036,skill_1:158151463,skill_2:67103706,s2_paralysis:0,skill_3:76299026,dx:13297390,ds:30986419
-,120,krb
41466839221362,Philia,3*,wind,bow,361301806,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,41% paralysis uptime,attack:13774360075412,skill_1:12757649628924,skill_2:5413072359864,s2_paralysis:1046878437055,skill_3:6154837392604,dx:1072664744629,ds:2499591135182
551177047,_c_Philia,3*,wind,bow,5419,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],!<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,,attack:187830764,skill_1:173966609,skill_2:73814076,s2_paralysis:0,skill_3:83928929,dx:14627129,ds:34085060
-,120,db
36557115918417,Philia,3*,wind,bow,361301806,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,41% paralysis uptime,attack:12100372799465,skill_1:10719951845045,skill_2:4548476931042,s2_paralysis:879667239599,skill_3:5171764579050,dx:1036535094957,ds:2100347429255
486506927,_c_Philia,3*,wind,bow,5419,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],!<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,,attack:165003837,skill_1:146180035,skill_2:62024226,s2_paralysis:0,skill_3:70523498,dx:14134456,ds:28640872
-,120,kdb
40212827510258,Philia,3*,wind,bow,361301806,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,41% paralysis uptime,attack:14641451087353,skill_1:11791947029549,skill_2:5003324624147,s2_paralysis:967633963559,skill_3:5688941036955,dx:1140188604453,ds:2310382172181
535157619,_c_Philia,3*,wind,bow,5419,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],!<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,,attack:199654643,skill_1:160798039,skill_2:68226649,s2_paralysis:0,skill_3:77575848,dx:15547902,ds:31504959
-,120,rdb
40070147122016,Philia,3*,wind,bow,361301806,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,41% paralysis uptime,attack:12100372799465,skill_1:12327944621802,skill_2:5230748470699,s2_paralysis:1011617325539,skill_3:5947529265907,dx:1036535094957,ds:2415399543643
532612222,_c_Philia,3*,wind,bow,5419,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],!<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,,attack:165003837,skill_1:168107041,skill_2:71327860,s2_paralysis:0,skill_3:81102022,dx:14134456,ds:32937003
-,120,krdb
44077161834217,Philia,3*,wind,bow,361301806,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,41% paralysis uptime,attack:14641451087353,skill_1:13560739083982,skill_2:5753823317769,s2_paralysis:1112779058093,skill_3:6542282192498,dx:1140188604453,ds:2656939498008
585873444,_c_Philia,3*,wind,bow,5419,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],!<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,,attack:199654643,skill_1:184917745,skill_2:78460646,s2_paralysis:0,skill_3:89212225,dx:15547902,ds:36230703
-,180,_
44373715937213,Philia,3*,wind,bow,397431987,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],<maintain shield & hp100 & hit10 & hp30 every 180s & 0 paralysis res>,41% paralysis uptime,attack:14699449313306,skill_1:12920867819946,skill_2:5847814980646,s2_paralysis:1112462709570,skill_3:7272510263070,dx:832897498483,ds:1687713352189
540995475,_c_Philia,3*,wind,bow,5961,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],!<maintain shield & hp100 & hit10 & hp30 every 180s & 0 paralysis res>,,attack:183975722,skill_1:161509587,skill_2:73097129,s2_paralysis:0,skill_3:90905651,dx:10411135,ds:21096248
-,180,k
48811087530934,Philia,3*,wind,bow,397431987,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],<maintain shield & hp100 & hit10 & hp30 every 180s & 0 paralysis res>,41% paralysis uptime,attack:17786333669100,skill_1:14212954601940,skill_2:6432596478711,s2_paralysis:1223708980528,skill_3:7999761289377,dx:916187248331,ds:1856484687408
595095022,_c_Philia,3*,wind,bow,5961,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],!<maintain shield & hp100 & hit10 & hp30 every 180s & 0 paralysis res>,,attack:222610624,skill_1:177660546,skill_2:80406842,s2_paralysis:0,skill_3:99996216,dx:11452248,ds:23205872
-,180,r
48699921306027,Philia,3*,wind,bow,397431987,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],<maintain shield & hp100 & hit10 & hp30 every 180s & 0 paralysis res>,41% paralysis uptime,attack:14699449313306,skill_1:14858997992938,skill_2:6724987227743,s2_paralysis:1279332116006,skill_3:8363386802531,dx:832897498483,ds:1940870355017
592986767,_c_Philia,3*,wind,bow,5961,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],!<maintain shield & hp100 & hit10 & hp30 every 180s & 0 paralysis res>,,attack:183975722,skill_1:185736026,skill_2:84061699,s2_paralysis:0,skill_3:104541498,dx:10411135,ds:24260685
-,180,kr
53569913436629,Philia,3*,wind,bow,397431987,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],<maintain shield & hp100 & hit10 & hp30 every 180s & 0 paralysis res>,41% paralysis uptime,attack:17786333669100,skill_1:16344897792232,skill_2:7397485950517,s2_paralysis:1407265327607,skill_3:9199725482784,dx:916187248331,ds:2134957390519
652285444,_c_Philia,3*,wind,bow,5961,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],!<maintain shield & hp100 & hit10 & hp30 every 180s & 0 paralysis res>,,attack:222610624,skill_1:204309628,skill_2:92467869,s2_paralysis:0,skill_3:114995648,dx:11452248,ds:26686753
-,180,d
37541326052193,Philia,3*,wind,bow,361301806,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,41% paralysis uptime,attack:12215921152350,skill_1:11430613165580,skill_2:4850011165338,s2_paralysis:922644881942,skill_3:6031612849015,dx:690781459501,ds:1399741378463
499341761,_c_Philia,3*,wind,bow,5419,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],!<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,,attack:166579459,skill_1:155870779,skill_2:66136011,s2_paralysis:0,skill_3:82248608,dx:9419671,ds:19087229
-,180,kd
41295458657413,Philia,3*,wind,bow,361301806,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,41% paralysis uptime,attack:14781264594344,skill_1:12573674482138,skill_2:5335012281872,s2_paralysis:1014909370137,skill_3:6634774133917,dx:759859605451,ds:1539715516309
549275937,_c_Philia,3*,wind,bow,5419,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],!<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,,attack:201561146,skill_1:171457857,skill_2:72749612,s2_paralysis:0,skill_3:90473468,dx:10361638,ds:20995952
-,180,rd
41236519568244,Philia,3*,wind,bow,361301806,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,41% paralysis uptime,attack:12215921152350,skill_1:13145205140417,skill_2:5577512840139,s2_paralysis:1061041614234,skill_3:6936354776367,dx:690781459501,ds:1609702585233
547843155,_c_Philia,3*,wind,bow,5419,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],!<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,,attack:166579459,skill_1:179251396,skill_2:76056413,s2_paralysis:0,skill_3:94585899,dx:9419671,ds:21950314
-,180,krd
45360171525069,Philia,3*,wind,bow,361301806,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,41% paralysis uptime,attack:14781264594344,skill_1:14459725654459,skill_2:6135264124153,s2_paralysis:1167145775657,skill_3:7629990254004,dx:759859605451,ds:1770672843756
602627471,_c_Philia,3*,wind,bow,5419,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],!<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,,attack:201561146,skill_1:197176536,skill_2:83662054,s2_paralysis:0,skill_3:104044489,dx:10361638,ds:24145345
-,180,b
35318066472114,Philia,3*,wind,bow,361301806,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,41% paralysis uptime,attack:11492474045189,skill_1:10753673299598,skill_2:4562785461807,s2_paralysis:868004322098,skill_3:5674410734437,dx:649872236011,ds:1316846372970
469769914,_c_Philia,3*,wind,bow,5419,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],!<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,,attack:156714347,skill_1:146639853,skill_2:62219327,s2_paralysis:0,skill_3:77377709,dx:8861823,ds:17956852
-,180,kb
38849873119325,Philia,3*,wind,bow,361301806,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,41% paralysis uptime,attack:13905893594679,skill_1:11829040629558,skill_2:5019064007988,s2_paralysis:954804754308,skill_3:6241851807881,dx:714859459612,ds:1448531010267
516746905,_c_Philia,3*,wind,bow,5419,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],!<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,,attack:189624360,skill_1:161303839,skill_2:68441260,s2_paralysis:0,skill_3:85115480,dx:9748005,ds:19752537
-,180,rb
38794424500751,Philia,3*,wind,bow,361301806,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,41% paralysis uptime,attack:11492474045189,skill_1:12366724294538,skill_2:5247203281078,s2_paralysis:998204970413,skill_3:6525572344603,dx:649872236011,ds:1514373328916
515398975,_c_Philia,3*,wind,bow,5419,[Forest_Bonds+Dear_Diary][AC011_Garland][HDT2],!<maintain shield & hp100 & hp30 every 180s & 0 paralysis res>,,attack:156714347,skill_1:168635832,skill_2:71552226,s2_paralysis:0,skill_3:88984365,dx:8861823,ds:20650380
-,180,krb
